National Drug Code,ahfscc,tee_code,route_admin,brand_indicator,rx_otc,last_chg_dt,brand_name,gpi,rx_group,drug_class,gen_nm,fd_drug_name,manufacturer_name,dosage_form,unit,strength,usc,usc_desc
3049420,680400,BIOEQUIVALENCE RESOLVED,INJECTION,TRADEMARK,RX,30-Dec-15,KENALOG-10,2.21001E+13,CORTICOSTEROIDS,GLUCOCORTICOSTEROIDS,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE INJ SUSP 10 MG/ML,B-M SQUIBB U.S. (PRIMARY CARE),SUSPENSION,MG/ML,10,52220,"HORMONES,CORT PLAIN,INJ"
3089321,201204,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,ELIQUIS,8.337E+13,ANTICOAGULANTS,DIRECT FACTOR XA INHIBITORS,APIXABAN,APIXABAN TAB 2.5 MG,B-M SQUIBB U.S. (PRIMARY CARE),TABLET,MG,2.5,11190,"ANTICOAGULANTS, OTHER"
3089421,201204,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,ELIQUIS,8.337E+13,ANTICOAGULANTS,DIRECT FACTOR XA INHIBITORS,APIXABAN,APIXABAN TAB 5 MG,B-M SQUIBB U.S. (PRIMARY CARE),TABLET,MG,5,11190,"ANTICOAGULANTS, OTHER"
3142711,682018,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,FARXIGA,2.77E+13,ANTIDIABETICS,SODIUM-GLUCOSE CO-TRANSPORTER 2 (SGLT2) INHIBITORS,DAPAGLIFLOZIN PROPANEDIOL,DAPAGLIFLOZIN PROPANEDIOL TAB 5 MG (BASE EQUIVALENT),ASTRAZENECA,TABLET,MG,5,39311,"SGLT2 INHIBITORS, ALONE"
3142811,682018,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,FARXIGA,2.77E+13,ANTIDIABETICS,SODIUM-GLUCOSE CO-TRANSPORTER 2 (SGLT2) INHIBITORS,DAPAGLIFLOZIN PROPANEDIOL,DAPAGLIFLOZIN PROPANEDIOL TAB 10 MG (BASE EQUIVALENT),ASTRAZENECA,TABLET,MG,10,39311,"SGLT2 INHIBITORS, ALONE"
3161112,81832,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,30-Dec-15,BARACLUDE,1.2352E+13,ANTIVIRALS,HEPATITIS AGENTS,ENTECAVIR,ENTECAVIR TAB 0.5 MG,B-M SQUIBB U.S. (PRIMARY CARE),TABLET,MG,0.5,82211,HEPATITIS B(HBV) ANTIVIRALS
3161212,81832,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,30-Dec-15,BARACLUDE,1.2352E+13,ANTIVIRALS,HEPATITIS AGENTS,ENTECAVIR,ENTECAVIR TAB 1 MG,B-M SQUIBB U.S. (PRIMARY CARE),TABLET,MG,1,82211,HEPATITIS B(HBV) ANTIVIRALS
3218831,923600,NOT RATED,SUBCUTANEOUS,TRADEMARK,RX,1-Oct-15,ORENCIA,6640001000E520,ANALGESICS - ANTI-INFLAMMATORY,SELECTIVE COSTIMULATION MODULATORS,ABATACEPT,ABATACEPT SUBCUTANEOUS SOLN PREFILLED SYRINGE 125 MG/ML,B-M SQUIBB U.S. (PRIMARY CARE),SOLUTION PREFILLED SYRINGE,MG/ML,125,9130,"ANTIARTH,BIOL RESP MOD"
3362212,81808,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,30-Dec-15,REYATAZ,1.21045E+13,ANTIVIRALS,ANTIRETROVIRALS,ATAZANAVIR SULFATE,ATAZANAVIR SULFATE CAP 300 MG (BASE EQUIV),B-M SQUIBB U.S. (PRIMARY CARE),CAPSULE,MG,300,82120,HIV-PROTEASE INHIB
3362412,81808,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,30-Dec-15,REYATAZ,1.21045E+13,ANTIVIRALS,ANTIRETROVIRALS,ATAZANAVIR SULFATE,ATAZANAVIR SULFATE CAP 150 MG (BASE EQUIV),B-M SQUIBB U.S. (PRIMARY CARE),CAPSULE,MG,150,82120,HIV-PROTEASE INHIB
3363112,81808,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,30-Dec-15,REYATAZ,1.21045E+13,ANTIVIRALS,ANTIRETROVIRALS,ATAZANAVIR SULFATE,ATAZANAVIR SULFATE CAP 200 MG (BASE EQUIV),B-M SQUIBB U.S. (PRIMARY CARE),CAPSULE,MG,200,82120,HIV-PROTEASE INHIB
3421411,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,ONGLYZA,2.75501E+13,ANTIDIABETICS,DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS,SAXAGLIPTIN HCL,SAXAGLIPTIN HCL TAB 2.5 MG (BASE EQUIV),ASTRAZENECA,TABLET,MG,2.5,39261,"DPP-4 INHIB,ALONE"
3421421,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,ONGLYZA,2.75501E+13,ANTIDIABETICS,DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS,SAXAGLIPTIN HCL,SAXAGLIPTIN HCL TAB 2.5 MG (BASE EQUIV),ASTRAZENECA,TABLET,MG,2.5,39261,"DPP-4 INHIB,ALONE"
3421511,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,ONGLYZA,2.75501E+13,ANTIDIABETICS,DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS,SAXAGLIPTIN HCL,SAXAGLIPTIN HCL TAB 5 MG (BASE EQUIV),ASTRAZENECA,TABLET,MG,5,39261,"DPP-4 INHIB,ALONE"
3421521,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,ONGLYZA,2.75501E+13,ANTIDIABETICS,DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS,SAXAGLIPTIN HCL,SAXAGLIPTIN HCL TAB 5 MG (BASE EQUIV),ASTRAZENECA,TABLET,MG,5,39261,"DPP-4 INHIB,ALONE"
3421531,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,ONGLYZA,2.75501E+13,ANTIDIABETICS,DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS,SAXAGLIPTIN HCL,SAXAGLIPTIN HCL TAB 5 MG (BASE EQUIV),ASTRAZENECA,TABLET,MG,5,39261,"DPP-4 INHIB,ALONE"
3422111,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,KOMBIGLYZE XR,2.79925E+13,ANTIDIABETICS,ANTIDIABETIC COMBINATIONS,SAXAGLIPTIN-METFORMIN HCL,SAXAGLIPTIN-METFORMIN HCL TAB SR 24HR 5-500 MG,ASTRAZENECA,TABLET EXTENDED RELEASE 24 HOUR, ,0,39262,DPP-4 INHIB/BIGUANIDE COMB
3422216,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,KOMBIGLYZE XR,2.79925E+13,ANTIDIABETICS,ANTIDIABETIC COMBINATIONS,SAXAGLIPTIN-METFORMIN HCL,SAXAGLIPTIN-METFORMIN HCL TAB SR 24HR 2.5-1000 MG,ASTRAZENECA,TABLET EXTENDED RELEASE 24 HOUR, ,0,39262,DPP-4 INHIB/BIGUANIDE COMB
3422311,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,KOMBIGLYZE XR,2.79925E+13,ANTIDIABETICS,ANTIDIABETIC COMBINATIONS,SAXAGLIPTIN-METFORMIN HCL,SAXAGLIPTIN-METFORMIN HCL TAB SR 24HR 5-1000 MG,ASTRAZENECA,TABLET EXTENDED RELEASE 24 HOUR, ,0,39262,DPP-4 INHIB/BIGUANIDE COMB
3519410,240608,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,30-Dec-15,PRAVACHOL,3.94001E+13,ANTIHYPERLIPIDEMICS,HMG COA REDUCTASE INHIBITORS,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM TAB 40 MG,B-M SQUIBB U.S. (PRIMARY CARE),TABLET,MG,40,32110,HMG-COA REDUCTASE INHIB
4002828,280804,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,25-Jun-15,NAPROSYN,6.61001E+13,ANALGESICS - ANTI-INFLAMMATORY,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS),NAPROXEN,NAPROXEN SUSP 125 MG/5ML,GENENTECH,SUSPENSION,MG/5ML,125,9110,"ANTIARTH,PLAIN"
4003822,81832,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,30-Dec-15,VALCYTE,1.22001E+13,ANTIVIRALS,CMV AGENTS,VALGANCICLOVIR HCL,VALGANCICLOVIR HCL TAB 450 MG (BASE EQUIVALENT),GENENTECH,TABLET,MG,450,82220,HERPES ANTIVIRALS
4003909,81832,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,VALCYTE,1.22001E+13,ANTIVIRALS,CMV AGENTS,VALGANCICLOVIR HCL,VALGANCICLOVIR HCL FOR SOLN 50 MG/ML (BASE EQUIV),GENENTECH,SOLUTION RECONSTITUTED,MG/ML,50,82220,HERPES ANTIVIRALS
4006801,281208,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,30-Dec-15,KLONOPIN,7.21E+13,ANTICONVULSANTS,ANTICONVULSANTS - BENZODIAZEPINES,CLONAZEPAM,CLONAZEPAM TAB 0.5 MG,GENENTECH,TABLET,MG,0.5,20200,SEIZURE DISORDERS
4018682,922400,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,30-Dec-15,BONIVA,3.0042E+13,ENDOCRINE AND METABOLIC AGENTS - MISC.,BONE DENSITY REGULATORS,IBANDRONATE SODIUM,IBANDRONATE SODIUM TAB 150 MG (BASE EQUIVALENT),GENENTECH,TABLET,MG,150,59211,BISPHOSPHONATES
4025943,924400,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,30-Dec-15,CELLCEPT,9.9403E+13,ASSORTED CLASSES,IMMUNOSUPPRESSIVE AGENTS,MYCOPHENOLATE MOFETIL,MYCOPHENOLATE MOFETIL CAP 250 MG,GENENTECH,CAPSULE,MG,250,86100,IMMUNOSUP/TRANSPLANT AGENTS
4026001,924400,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,30-Dec-15,CELLCEPT,9.9403E+13,ASSORTED CLASSES,IMMUNOSUPPRESSIVE AGENTS,MYCOPHENOLATE MOFETIL,MYCOPHENOLATE MOFETIL TAB 500 MG,GENENTECH,TABLET,MG,500,86100,IMMUNOSUP/TRANSPLANT AGENTS
4026043,924400,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,30-Dec-15,CELLCEPT,9.9403E+13,ASSORTED CLASSES,IMMUNOSUPPRESSIVE AGENTS,MYCOPHENOLATE MOFETIL,MYCOPHENOLATE MOFETIL TAB 500 MG,GENENTECH,TABLET,MG,500,86100,IMMUNOSUP/TRANSPLANT AGENTS
4035239,81820,NOT RATED,SUBCUTANEOUS,TRADEMARK,RX,30-Dec-14,PEGASYS,1.23531E+13,ANTIVIRALS,HEPATITIS AGENTS,PEGINTERFERON ALFA-2A,PEGINTERFERON ALFA-2A INJ KIT 180 MCG/0.5ML,GENENTECH,KIT,MCG/0.5ML,180,86210,IMMUNOLOGIC INTERFERONS
4035730,81820,NOT RATED,SUBCUTANEOUS,TRADEMARK,RX,30-Dec-15,PEGASYS,1.23531E+13,ANTIVIRALS,HEPATITIS AGENTS,PEGINTERFERON ALFA-2A,PEGINTERFERON ALFA-2A INJ 180 MCG/0.5ML,GENENTECH,SOLUTION,MCG/0.5ML,180,86210,IMMUNOLOGIC INTERFERONS
4036530,81820,NOT RATED,SUBCUTANEOUS,TRADEMARK,RX,30-Dec-15,PEGASYS PROCLICK,1.23531E+13,ANTIVIRALS,HEPATITIS AGENTS,PEGINTERFERON ALFA-2A,PEGINTERFERON ALFA-2A INJ 180 MCG/0.5ML,GENENTECH,SOLUTION,MCG/0.5ML,180,86210,IMMUNOLOGIC INTERFERONS
4080085,81828,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,TAMIFLU,1.25041E+13,ANTIVIRALS,INFLUENZA AGENTS,OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE CAP 75 MG (BASE EQUIV),GENENTECH,CAPSULE,MG,75,82230,INFLUENZA ANTIVIRALS
4081095,81828,NOT RATED,ORAL,TRADEMARK,RX,26-Dec-13,TAMIFLU,1.25041E+13,ANTIVIRALS,INFLUENZA AGENTS,OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE FOR SUSP 12 MG/ML (BASE EQUIV),GENENTECH,SUSPENSION RECONSTITUTED,MG/ML,12,82230,INFLUENZA ANTIVIRALS
4082009,81828,NOT RATED,ORAL,TRADEMARK,RX,25-Sep-14,TAMIFLU,1.25041E+13,ANTIVIRALS,INFLUENZA AGENTS,OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE FOR SUSP 6 MG/ML (BASE EQUIV),GENENTECH,SUSPENSION RECONSTITUTED,MG/ML,6,82230,INFLUENZA ANTIVIRALS
4082205,81828,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,TAMIFLU,1.25041E+13,ANTIVIRALS,INFLUENZA AGENTS,OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE FOR SUSP 6 MG/ML (BASE EQUIV),GENENTECH,SUSPENSION RECONSTITUTED,MG/ML,6,82230,INFLUENZA ANTIVIRALS
4110150,100000,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,30-Dec-15,XELODA,2.13E+13,ANTINEOPLASTICS AND ADJUNCTIVE THERAPIES,ANTIMETABOLITES,CAPECITABINE,CAPECITABINE TAB 500 MG,GENENTECH,TABLET,MG,500,30220,PYRIMIDINE ANALOGS
4110175,100000,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,26-Dec-13,XELODA,2.13E+13,ANTINEOPLASTICS AND ADJUNCTIVE THERAPIES,ANTIMETABOLITES,CAPECITABINE,CAPECITABINE TAB 500 MG,GENENTECH,TABLET,MG,500,30220,PYRIMIDINE ANALOGS
4631601,280804,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,30-Dec-15,NAPROSYN,6.61001E+13,ANALGESICS - ANTI-INFLAMMATORY,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS),NAPROXEN,NAPROXEN TAB 500 MG,GENENTECH,TABLET,MG,500,9110,"ANTIARTH,PLAIN"
5423750,882800,NOT RATED,ORAL,TRADEMARK,OTC,30-Dec-15,CENTRUM KIDS COMPLETE,7.8421E+13,MULTIVITAMINS,PED MULTIPLE VITAMINS W/ MINERALS,PEDIATRIC MULTIPLE VITAMIN W/ MINERALS & C,PEDIATRIC MULTIPLE VITAMIN W/ MINERALS & C CHEW TAB 60 MG,PFIZER CONSUMER HEALTHCARE,TABLET CHEWABLE, ,0, , 
5445170,882800,NOT RATED,ORAL,TRADEMARK,OTC,30-Dec-15,CENTRUM ADULTS,7.831E+13,MULTIVITAMINS,MULTIPLE VITAMINS W/ MINERALS,MULTIPLE VITAMINS W/ MINERALS,MULTIPLE VITAMINS W/ MINERALS TAB,PFIZER CONSUMER HEALTHCARE,TABLET, ,0, , 
5446119,882800,NOT RATED,ORAL,TRADEMARK,OTC,30-Dec-15,CENTRUM SILVER,7.831E+13,MULTIVITAMINS,MULTIPLE VITAMINS W/ MINERALS,MULTIPLE VITAMINS W/ MINERALS,MULTIPLE VITAMINS W/ MINERALS CHEW TAB,PFIZER CONSUMER HEALTHCARE,TABLET CHEWABLE, ,0, , 
5475770,882800,NOT RATED,ORAL,TRADEMARK,OTC,30-Dec-15,CENTRUM ULTRA MENS,7.831E+13,MULTIVITAMINS,MULTIPLE VITAMINS W/ MINERALS,MULTIPLE VITAMINS W/ MINERALS,MULTIPLE VITAMINS W/ MINERALS TAB,PFIZER CONSUMER HEALTHCARE,TABLET, ,0, , 
5550919,401200,NOT RATED,ORAL,TRADEMARK,OTC,30-Dec-15,CALTRATE 600+D,7.91099E+13,MINERALS & ELECTROLYTES,CALCIUM,CALCIUM CARBONATE-CHOLECALCIFEROL,CALCIUM CARBONATE-CHOLECALCIFEROL TAB 600 MG-800 UNIT,PFIZER CONSUMER HEALTHCARE,TABLET, ,0, , 
5555623,401200,NOT RATED,ORAL,TRADEMARK,OTC,30-Dec-15,CALTRATE 600+D PLUS MINERALS,7.91099E+13,MINERALS & ELECTROLYTES,CALCIUM,CALCIUM CARBONATE-VITAMIN D W/ MINERALS,CALCIUM CARB-VIT D W/ MINERALS TABS 600 MG-800 UNIT,PFIZER CONSUMER HEALTHCARE,TABLET, ,0, , 
6001954,243204,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,30-Dec-15,PRINIVIL,3.61E+13,ANTIHYPERTENSIVES,ACE INHIBITORS,LISINOPRIL,LISINOPRIL TAB 5 MG,MERCK SHARP & DOHME,TABLET,MG,5,31111,"ACE INHIB,ALONE"
6003144,922400,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,30-Dec-15,FOSAMAX,3.0042E+13,ENDOCRINE AND METABOLIC AGENTS - MISC.,BONE DENSITY REGULATORS,ALENDRONATE SODIUM,ALENDRONATE SODIUM TAB 70 MG,MERCK SHARP & DOHME,TABLET,MG,70,59211,BISPHOSPHONATES
6003220,80800,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,30-Dec-15,STROMECTOL,1.5E+13,ANTHELMINTICS,ANTHELMINTICS,IVERMECTIN,IVERMECTIN TAB 3 MG,MERCK SHARP & DOHME,TABLET,MG,3,7000,ANTHELMINTICS
6007861,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,JANUMET XR,2.79925E+13,ANTIDIABETICS,ANTIDIABETIC COMBINATIONS,SITAGLIPTIN-METFORMIN HCL,SITAGLIPTIN-METFORMIN HCL TAB SR 24HR 50-500 MG,MERCK SHARP & DOHME,TABLET EXTENDED RELEASE 24 HOUR, ,0,39262,DPP-4 INHIB/BIGUANIDE COMB
6008061,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,JANUMET XR,2.79925E+13,ANTIDIABETICS,ANTIDIABETIC COMBINATIONS,SITAGLIPTIN-METFORMIN HCL,SITAGLIPTIN-METFORMIN HCL TAB SR 24HR 50-1000 MG,MERCK SHARP & DOHME,TABLET EXTENDED RELEASE 24 HOUR, ,0,39262,DPP-4 INHIB/BIGUANIDE COMB
6008062,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,JANUMET XR,2.79925E+13,ANTIDIABETICS,ANTIDIABETIC COMBINATIONS,SITAGLIPTIN-METFORMIN HCL,SITAGLIPTIN-METFORMIN HCL TAB SR 24HR 50-1000 MG,MERCK SHARP & DOHME,TABLET EXTENDED RELEASE 24 HOUR, ,0,39262,DPP-4 INHIB/BIGUANIDE COMB
6008082,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,JANUMET XR,2.79925E+13,ANTIDIABETICS,ANTIDIABETIC COMBINATIONS,SITAGLIPTIN-METFORMIN HCL,SITAGLIPTIN-METFORMIN HCL TAB SR 24HR 50-1000 MG,MERCK SHARP & DOHME,TABLET EXTENDED RELEASE 24 HOUR, ,0,39262,DPP-4 INHIB/BIGUANIDE COMB
6008131,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,JANUMET XR,2.79925E+13,ANTIDIABETICS,ANTIDIABETIC COMBINATIONS,SITAGLIPTIN-METFORMIN HCL,SITAGLIPTIN-METFORMIN HCL TAB SR 24HR 100-1000 MG,MERCK SHARP & DOHME,TABLET EXTENDED RELEASE 24 HOUR, ,0,39262,DPP-4 INHIB/BIGUANIDE COMB
6008154,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,JANUMET XR,2.79925E+13,ANTIDIABETICS,ANTIDIABETIC COMBINATIONS,SITAGLIPTIN-METFORMIN HCL,SITAGLIPTIN-METFORMIN HCL TAB SR 24HR 100-1000 MG,MERCK SHARP & DOHME,TABLET EXTENDED RELEASE 24 HOUR, ,0,39262,DPP-4 INHIB/BIGUANIDE COMB
6011231,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,JANUVIA,2.75501E+13,ANTIDIABETICS,DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE TAB 50 MG (BASE EQUIV),MERCK SHARP & DOHME,TABLET,MG,50,39261,"DPP-4 INHIB,ALONE"
6011254,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,JANUVIA,2.75501E+13,ANTIDIABETICS,DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE TAB 50 MG (BASE EQUIV),MERCK SHARP & DOHME,TABLET,MG,50,39261,"DPP-4 INHIB,ALONE"
6011731,481024,NOT AVAILABLE,ORAL,TRADEMARK,RX,27-Mar-14,SINGULAIR,4.45051E+13,ANTIASTHMATIC AND BRONCHODILATOR AGENTS,LEUKOTRIENE MODULATORS,MONTELUKAST SODIUM,MONTELUKAST SODIUM TAB 10 MG (BASE EQUIV),MERCK SHARP & DOHME,TABLET,MG,10,28500,LEUKOTRIENE AGENTS
6011754,481024,NOT AVAILABLE,ORAL,TRADEMARK,RX,27-Mar-14,SINGULAIR,4.45051E+13,ANTIASTHMATIC AND BRONCHODILATOR AGENTS,LEUKOTRIENE MODULATORS,MONTELUKAST SODIUM,MONTELUKAST SODIUM TAB 10 MG (BASE EQUIV),MERCK SHARP & DOHME,TABLET,MG,10,28500,LEUKOTRIENE AGENTS
6011780,481024,NOT AVAILABLE,ORAL,TRADEMARK,RX,27-Mar-14,SINGULAIR,4.45051E+13,ANTIASTHMATIC AND BRONCHODILATOR AGENTS,LEUKOTRIENE MODULATORS,MONTELUKAST SODIUM,MONTELUKAST SODIUM TAB 10 MG (BASE EQUIV),MERCK SHARP & DOHME,TABLET,MG,10,28500,LEUKOTRIENE AGENTS
6022128,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,JANUVIA,2.75501E+13,ANTIDIABETICS,DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE TAB 25 MG (BASE EQUIV),MERCK SHARP & DOHME,TABLET,MG,25,39261,"DPP-4 INHIB,ALONE"
6022131,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,JANUVIA,2.75501E+13,ANTIDIABETICS,DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE TAB 25 MG (BASE EQUIV),MERCK SHARP & DOHME,TABLET,MG,25,39261,"DPP-4 INHIB,ALONE"
6022154,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,JANUVIA,2.75501E+13,ANTIDIABETICS,DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE TAB 25 MG (BASE EQUIV),MERCK SHARP & DOHME,TABLET,MG,25,39261,"DPP-4 INHIB,ALONE"
6022761,81808,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,ISENTRESS,1.21031E+13,ANTIVIRALS,ANTIRETROVIRALS,RALTEGRAVIR POTASSIUM,RALTEGRAVIR POTASSIUM TAB 400 MG (BASE EQUIV),MERCK SHARP & DOHME,TABLET,MG,400,82140,HIV INTEGRASE INHIB
6026712,283228,NOT AVAILABLE,ORAL,TRADEMARK,RX,26-Jun-14,MAXALT,6.74061E+13,MIGRAINE PRODUCTS,SEROTONIN AGONISTS,RIZATRIPTAN BENZOATE,RIZATRIPTAN BENZOATE TAB 10 MG,MERCK SHARP & DOHME,TABLET,MG,10,2112,SEROTONIN 5HT-1 REC AGON
6026718,283228,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,30-Dec-15,MAXALT,6.74061E+13,MIGRAINE PRODUCTS,SEROTONIN AGONISTS,RIZATRIPTAN BENZOATE,RIZATRIPTAN BENZOATE TAB 10 MG,MERCK SHARP & DOHME,TABLET,MG,10,2112,SEROTONIN 5HT-1 REC AGON
6027531,481024,NOT AVAILABLE,ORAL,TRADEMARK,RX,27-Mar-14,SINGULAIR,4.45051E+13,ANTIASTHMATIC AND BRONCHODILATOR AGENTS,LEUKOTRIENE MODULATORS,MONTELUKAST SODIUM,MONTELUKAST SODIUM CHEW TAB 5 MG (BASE EQUIV),MERCK SHARP & DOHME,TABLET CHEWABLE,MG,5,28500,LEUKOTRIENE AGENTS
6027554,481024,NOT AVAILABLE,ORAL,TRADEMARK,RX,27-Mar-14,SINGULAIR,4.45051E+13,ANTIASTHMATIC AND BRONCHODILATOR AGENTS,LEUKOTRIENE MODULATORS,MONTELUKAST SODIUM,MONTELUKAST SODIUM CHEW TAB 5 MG (BASE EQUIV),MERCK SHARP & DOHME,TABLET CHEWABLE,MG,5,28500,LEUKOTRIENE AGENTS
6027728,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,JANUVIA,2.75501E+13,ANTIDIABETICS,DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE TAB 100 MG (BASE EQUIV),MERCK SHARP & DOHME,TABLET,MG,100,39261,"DPP-4 INHIB,ALONE"
6027731,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,JANUVIA,2.75501E+13,ANTIDIABETICS,DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE TAB 100 MG (BASE EQUIV),MERCK SHARP & DOHME,TABLET,MG,100,39261,"DPP-4 INHIB,ALONE"
6027733,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,JANUVIA,2.75501E+13,ANTIDIABETICS,DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE TAB 100 MG (BASE EQUIV),MERCK SHARP & DOHME,TABLET,MG,100,39261,"DPP-4 INHIB,ALONE"
6027754,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,JANUVIA,2.75501E+13,ANTIDIABETICS,DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE TAB 100 MG (BASE EQUIV),MERCK SHARP & DOHME,TABLET,MG,100,39261,"DPP-4 INHIB,ALONE"
6027782,682005,NOT RATED,ORAL,TRADEMARK,RX,30-Dec-15,JANUVIA,2.75501E+13,ANTIDIABETICS,DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE TAB 100 MG (BASE EQUIV),MERCK SHARP & DOHME,TABLET,MG,100,39261,"DPP-4 INHIB,ALONE"
6046102,562292,BIOEQUIVALENCE RESOLVED,ORAL,TRADEMARK,RX,30-Dec-15,EMEND,5.028E+13,ANTIEMETICS,SUBSTANCE P/NEUROKININ 1 (NK1) RECEPTOR ANTAGONISTS,APREPITANT,APREPITANT CAPSULE 80 MG,MERCK SHARP & DOHME,CAPSULE,MG,80,17510,ANTINAUSEANT NK1 ANTAG
